Chemical,Monitor,"Date Time ",Reading
AGOC-3A,3,"2016/04/01 12:00:00","0,16578800000000002"
Appluimonia,2,"2016/04/01 12:00:00","0,12715500000000002"
Methylosmolene,2,"2016/04/01 12:00:00","0,10235999999999999"
AGOC-3A,4,"2016/04/01 12:00:00","0,0969047"
AGOC-3A,9,"2016/04/01 12:00:00","0,0870258"
Methylosmolene,8,"2016/04/01 12:00:00","0,0784863"
Appluimonia,5,"2016/04/01 12:00:00","0,0766411"
Methylosmolene,9,"2016/04/01 12:00:00","0,0730682"
AGOC-3A,6,"2016/04/01 12:00:00","0,047596299999999994"
Appluimonia,1,"2016/04/01 12:00:00","0,032094000000000004"
AGOC-3A,7,"2016/04/01 13:00:00","2,9472"
Chlorodinine,3,"2016/04/01 13:00:00","1,90125"
Methylosmolene,7,"2016/04/01 13:00:00","1,6022899999999998"
Methylosmolene,3,"2016/04/01 13:00:00","1,5211700000000001"
Chlorodinine,8,"2016/04/01 13:00:00","0,885737"
Appluimonia,7,"2016/04/01 13:00:00","0,829324"
Chlorodinine,7,"2016/04/01 13:00:00","0,8195359999999999"
Methylosmolene,8,"2016/04/01 13:00:00","0,7426780000000001"
Appluimonia,6,"2016/04/01 13:00:00","0,6153350000000001"
Appluimonia,8,"2016/04/01 13:00:00","0,589898"
AGOC-3A,6,"2016/04/01 13:00:00","0,484358"
Appluimonia,3,"2016/04/01 13:00:00","0,453212"
Chlorodinine,2,"2016/04/01 13:00:00","0,433455"
Methylosmolene,4,"2016/04/01 13:00:00","0,42977"
AGOC-3A,4,"2016/04/01 13:00:00","0,41678899999999997"
Methylosmolene,6,"2016/04/01 13:00:00","0,384708"
Chlorodinine,6,"2016/04/01 13:00:00","0,356287"
Appluimonia,2,"2016/04/01 13:00:00","0,33108699999999996"
AGOC-3A,1,"2016/04/01 13:00:00","0,271808"
Chlorodinine,4,"2016/04/01 13:00:00","0,271384"
Appluimonia,1,"2016/04/01 13:00:00","0,24354"
Chlorodinine,1,"2016/04/01 13:00:00","0,235847"
Methylosmolene,1,"2016/04/01 13:00:00","0,22393200000000002"
AGOC-3A,2,"2016/04/01 13:00:00","0,21957600000000002"
Methylosmolene,9,"2016/04/01 13:00:00","0,206465"
AGOC-3A,8,"2016/04/01 13:00:00","0,170308"
AGOC-3A,9,"2016/04/01 13:00:00","0,13544"
AGOC-3A,3,"2016/04/01 13:00:00","0,129685"
Appluimonia,5,"2016/04/01 13:00:00","0,107169"
Appluimonia,4,"2016/04/01 13:00:00","0,102078"
Chlorodinine,5,"2016/04/01 13:00:00","0,0744315"
Appluimonia,9,"2016/04/01 13:00:00","0,0456287"
AGOC-3A,5,"2016/04/01 13:00:00","0,0225215"
Methylosmolene,2,"2016/04/01 13:00:00","0,0167204"
Chlorodinine,9,"2016/04/01 13:00:00","0,0159372"
Methylosmolene,5,"2016/04/01 13:00:00","0,0062956800000000005"
Chlorodinine,7,"2016/04/01 14:00:00","2,18663"
AGOC-3A,3,"2016/04/01 14:00:00","2,06584"
Appluimonia,3,"2016/04/01 14:00:00","1,6844700000000001"
Chlorodinine,3,"2016/04/01 14:00:00","0,9864310000000001"
AGOC-3A,2,"2016/04/01 14:00:00","0,9850690000000001"
Methylosmolene,2,"2016/04/01 14:00:00","0,833012"
Methylosmolene,8,"2016/04/01 14:00:00","0,7878569999999999"
Methylosmolene,4,"2016/04/01 14:00:00","0,7445909999999999"
Appluimonia,2,"2016/04/01 14:00:00","0,60598"
AGOC-3A,9,"2016/04/01 14:00:00","0,542312"
Methylosmolene,6,"2016/04/01 14:00:00","0,475952"
Chlorodinine,1,"2016/04/01 14:00:00","0,440393"
Chlorodinine,8,"2016/04/01 14:00:00","0,440045"
Appluimonia,6,"2016/04/01 14:00:00","0,424518"
Appluimonia,7,"2016/04/01 14:00:00","0,39743100000000003"
Chlorodinine,6,"2016/04/01 14:00:00","0,378116"
Chlorodinine,2,"2016/04/01 14:00:00","0,338016"
AGOC-3A,7,"2016/04/01 14:00:00","0,329869"
Methylosmolene,1,"2016/04/01 14:00:00","0,283356"
Methylosmolene,5,"2016/04/01 14:00:00","0,281457"
Chlorodinine,9,"2016/04/01 14:00:00","0,248804"
AGOC-3A,6,"2016/04/01 14:00:00","0,240171"
Appluimonia,5,"2016/04/01 14:00:00","0,239086"
Appluimonia,9,"2016/04/01 14:00:00","0,229613"
Methylosmolene,9,"2016/04/01 14:00:00","0,209022"
Methylosmolene,3,"2016/04/01 14:00:00","0,19548"
Appluimonia,1,"2016/04/01 14:00:00","0,18720799999999999"
Chlorodinine,5,"2016/04/01 14:00:00","0,101092"
Appluimonia,4,"2016/04/01 14:00:00","0,100419"
Chlorodinine,4,"2016/04/01 14:00:00","0,09656079999999999"
Appluimonia,8,"2016/04/01 14:00:00","0,0813537"
AGOC-3A,4,"2016/04/01 14:00:00","0,055161600000000005"
AGOC-3A,5,"2016/04/01 14:00:00","0,0458705"
AGOC-3A,1,"2016/04/01 14:00:00","0,0306601"
AGOC-3A,8,"2016/04/01 14:00:00","0,014047700000000002"
Methylosmolene,7,"2016/04/01 14:00:00","0,013135800000000001"
AGOC-3A,3,"2016/04/01 15:00:00","1,8144"
Appluimonia,3,"2016/04/01 15:00:00","1,34866"
AGOC-3A,7,"2016/04/01 15:00:00","0,927829"
Methylosmolene,2,"2016/04/01 15:00:00","0,837112"
Methylosmolene,3,"2016/04/01 15:00:00","0,773566"
AGOC-3A,2,"2016/04/01 15:00:00","0,62139"
AGOC-3A,6,"2016/04/01 15:00:00","0,589017"
Methylosmolene,7,"2016/04/01 15:00:00","0,5483439999999999"
AGOC-3A,8,"2016/04/01 15:00:00","0,531765"
Chlorodinine,6,"2016/04/01 15:00:00","0,48322200000000004"
Appluimonia,8,"2016/04/01 15:00:00","0,447587"
Appluimonia,4,"2016/04/01 15:00:00","0,438771"
AGOC-3A,5,"2016/04/01 15:00:00","0,43167"
Methylosmolene,4,"2016/04/01 15:00:00","0,430541"
Methylosmolene,9,"2016/04/01 15:00:00","0,333781"
Appluimonia,9,"2016/04/01 15:00:00","0,298941"
Chlorodinine,3,"2016/04/01 15:00:00","0,280986"
Chlorodinine,8,"2016/04/01 15:00:00","0,272041"
AGOC-3A,1,"2016/04/01 15:00:00","0,266658"
Chlorodinine,7,"2016/04/01 15:00:00","0,262528"
AGOC-3A,4,"2016/04/01 15:00:00","0,257714"
Appluimonia,2,"2016/04/01 15:00:00","0,203565"
Appluimonia,7,"2016/04/01 15:00:00","0,17734999999999998"
Methylosmolene,1,"2016/04/01 15:00:00","0,177346"
AGOC-3A,9,"2016/04/01 15:00:00","0,173323"
Methylosmolene,6,"2016/04/01 15:00:00","0,153869"
Chlorodinine,9,"2016/04/01 15:00:00","0,148777"
Appluimonia,1,"2016/04/01 15:00:00","0,127849"
Chlorodinine,5,"2016/04/01 15:00:00","0,12649200000000002"
Chlorodinine,4,"2016/04/01 15:00:00","0,103919"
Chlorodinine,2,"2016/04/01 15:00:00","0,0763918"
Appluimonia,5,"2016/04/01 15:00:00","0,0582271"
Methylosmolene,5,"2016/04/01 15:00:00","0,04561"
Appluimonia,6,"2016/04/01 15:00:00","0,0323731"
Chlorodinine,1,"2016/04/01 15:00:00","0,0172048"
Methylosmolene,8,"2016/04/01 15:00:00","0,0120941"
AGOC-3A,5,"2016/04/01 16:00:00","6,36965"
AGOC-3A,9,"2016/04/01 16:00:00","2,09702"
Appluimonia,3,"2016/04/01 16:00:00","1,63558"
Appluimonia,8,"2016/04/01 16:00:00","1,15018"
Chlorodinine,3,"2016/04/01 16:00:00","1,14353"
AGOC-3A,3,"2016/04/01 16:00:00","1,13586"
AGOC-3A,7,"2016/04/01 16:00:00","0,717826"
AGOC-3A,5,"2016/04/01 16:00:00","0,682529"
Appluimonia,6,"2016/04/01 16:00:00","0,62637"
Methylosmolene,6,"2016/04/01 16:00:00","0,47682500000000005"
Appluimonia,1,"2016/04/01 16:00:00","0,45337199999999994"
Appluimonia,9,"2016/04/01 16:00:00","0,40260599999999996"
Chlorodinine,2,"2016/04/01 16:00:00","0,401661"
Chlorodinine,7,"2016/04/01 16:00:00","0,374769"
Methylosmolene,8,"2016/04/01 16:00:00","0,32718600000000003"
AGOC-3A,8,"2016/04/01 16:00:00","0,313985"
Appluimonia,4,"2016/04/01 16:00:00","0,301195"
Chlorodinine,1,"2016/04/01 16:00:00","0,299149"
Methylosmolene,3,"2016/04/01 16:00:00","0,296501"
AGOC-3A,2,"2016/04/01 16:00:00","0,29600200000000004"
Chlorodinine,8,"2016/04/01 16:00:00","0,286071"
AGOC-3A,1,"2016/04/01 16:00:00","0,271123"
Chlorodinine,5,"2016/04/01 16:00:00","0,263674"
Chlorodinine,4,"2016/04/01 16:00:00","0,233952"
Appluimonia,7,"2016/04/01 16:00:00","0,23085"
Chlorodinine,9,"2016/04/01 16:00:00","0,212546"
Chlorodinine,6,"2016/04/01 16:00:00","0,18387099999999998"
AGOC-3A,4,"2016/04/01 16:00:00","0,140705"
Methylosmolene,7,"2016/04/01 16:00:00","0,137954"
AGOC-3A,6,"2016/04/01 16:00:00","0,103715"
Methylosmolene,9,"2016/04/01 16:00:00","0,09588970000000001"
Methylosmolene,2,"2016/04/01 16:00:00","0,0553067"
Methylosmolene,1,"2016/04/01 16:00:00","0,0454476"
Methylosmolene,4,"2016/04/01 16:00:00","0,0402671"
Appluimonia,2,"2016/04/01 16:00:00","0,0335552"
Appluimonia,5,"2016/04/01 16:00:00","0,0176918"
AGOC-3A,3,"2016/04/01 17:00:00","3,77301"
Appluimonia,7,"2016/04/01 17:00:00","2,9919000000000002"
Methylosmolene,3,"2016/04/01 17:00:00","2,002"
Appluimonia,3,"2016/04/01 17:00:00","1,54654"
Chlorodinine,5,"2016/04/01 17:00:00","1,28288"
Chlorodinine,3,"2016/04/01 17:00:00","1,07354"
Methylosmolene,8,"2016/04/01 17:00:00","0,902336"
Chlorodinine,8,"2016/04/01 17:00:00","0,707549"
Appluimonia,9,"2016/04/01 17:00:00","0,6213069999999999"
Chlorodinine,6,"2016/04/01 17:00:00","0,540517"
Chlorodinine,1,"2016/04/01 17:00:00","0,5199779999999999"
Chlorodinine,7,"2016/04/01 17:00:00","0,516709"
Appluimonia,8,"2016/04/01 17:00:00","0,508395"
Methylosmolene,5,"2016/04/01 17:00:00","0,483056"
AGOC-3A,6,"2016/04/01 17:00:00","0,47954899999999995"
Chlorodinine,2,"2016/04/01 17:00:00","0,46033399999999997"
Methylosmolene,4,"2016/04/01 17:00:00","0,405594"
Chlorodinine,9,"2016/04/01 17:00:00","0,371361"
AGOC-3A,4,"2016/04/01 17:00:00","0,317199"
Chlorodinine,4,"2016/04/01 17:00:00","0,313531"
Methylosmolene,6,"2016/04/01 17:00:00","0,299951"
AGOC-3A,5,"2016/04/01 17:00:00","0,299581"
AGOC-3A,9,"2016/04/01 17:00:00","0,256789"
Methylosmolene,1,"2016/04/01 17:00:00","0,240693"
Methylosmolene,9,"2016/04/01 17:00:00","0,209819"
AGOC-3A,7,"2016/04/01 17:00:00","0,195857"
AGOC-3A,8,"2016/04/01 17:00:00","0,1864"
AGOC-3A,1,"2016/04/01 17:00:00","0,176284"
Appluimonia,4,"2016/04/01 17:00:00","0,144516"
Appluimonia,2,"2016/04/01 17:00:00","0,14272200000000002"
Appluimonia,6,"2016/04/01 17:00:00","0,134493"
AGOC-3A,2,"2016/04/01 17:00:00","0,11176"
Methylosmolene,7,"2016/04/01 17:00:00","0,0641491"
Methylosmolene,2,"2016/04/01 17:00:00","0,041924199999999995"
Appluimonia,1,"2016/04/01 17:00:00","0,0261086"
Appluimonia,5,"2016/04/01 17:00:00","0,0014663999999999999"
AGOC-3A,9,"2016/04/01 18:00:00","16,005940000000002"
Methylosmolene,3,"2016/04/01 18:00:00","2,41987"
AGOC-3A,3,"2016/04/01 18:00:00","2,04777"
AGOC-3A,9,"2016/04/01 18:00:00","1,72463"
Methylosmolene,8,"2016/04/01 18:00:00","1,29304"
Appluimonia,7,"2016/04/01 18:00:00","0,768281"
Appluimonia,1,"2016/04/01 18:00:00","0,705206"
AGOC-3A,5,"2016/04/01 18:00:00","0,6283139999999999"
Appluimonia,2,"2016/04/01 18:00:00","0,617361"
AGOC-3A,2,"2016/04/01 18:00:00","0,594371"
Methylosmolene,7,"2016/04/01 18:00:00","0,554992"
Chlorodinine,9,"2016/04/01 18:00:00","0,49206000000000005"
Chlorodinine,6,"2016/04/01 18:00:00","0,491844"
Chlorodinine,7,"2016/04/01 18:00:00","0,474125"
Appluimonia,3,"2016/04/01 18:00:00","0,464762"
Chlorodinine,1,"2016/04/01 18:00:00","0,40546400000000005"
Chlorodinine,2,"2016/04/01 18:00:00","0,35463799999999995"
Methylosmolene,5,"2016/04/01 18:00:00","0,345077"
Methylosmolene,6,"2016/04/01 18:00:00","0,339361"
Chlorodinine,3,"2016/04/01 18:00:00","0,289879"
Appluimonia,9,"2016/04/01 18:00:00","0,24576800000000001"
Chlorodinine,8,"2016/04/01 18:00:00","0,220958"
AGOC-3A,8,"2016/04/01 18:00:00","0,217943"
Methylosmolene,1,"2016/04/01 18:00:00","0,19902799999999998"
Chlorodinine,5,"2016/04/01 18:00:00","0,191958"
Appluimonia,5,"2016/04/01 18:00:00","0,136053"
AGOC-3A,4,"2016/04/01 18:00:00","0,104811"
AGOC-3A,1,"2016/04/01 18:00:00","0,0986899"
AGOC-3A,7,"2016/04/01 18:00:00","0,0954296"
Appluimonia,6,"2016/04/01 18:00:00","0,0844535"
AGOC-3A,6,"2016/04/01 18:00:00","0,06580799999999999"
Appluimonia,4,"2016/04/01 18:00:00","0,06468399999999999"
Chlorodinine,4,"2016/04/01 18:00:00","0,0567176"
Methylosmolene,4,"2016/04/01 18:00:00","0,044605"
Methylosmolene,2,"2016/04/01 18:00:00","0,0230869"
Appluimonia,8,"2016/04/01 18:00:00","0,0192309"
AGOC-3A,7,"2016/04/01 19:00:00","2,2287"
Chlorodinine,7,"2016/04/01 19:00:00","1,89336"
Chlorodinine,3,"2016/04/01 19:00:00","1,83782"
Methylosmolene,3,"2016/04/01 19:00:00","1,7403000000000002"
Methylosmolene,2,"2016/04/01 19:00:00","0,808434"
Methylosmolene,6,"2016/04/01 19:00:00","0,631286"
Appluimonia,6,"2016/04/01 19:00:00","0,580485"
Methylosmolene,1,"2016/04/01 19:00:00","0,568544"
Methylosmolene,8,"2016/04/01 19:00:00","0,543812"
AGOC-3A,2,"2016/04/01 19:00:00","0,511387"
Appluimonia,3,"2016/04/01 19:00:00","0,48644"
Appluimonia,8,"2016/04/01 19:00:00","0,43992200000000004"
AGOC-3A,6,"2016/04/01 19:00:00","0,423562"
Methylosmolene,9,"2016/04/01 19:00:00","0,382772"
Chlorodinine,4,"2016/04/01 19:00:00","0,379155"
Chlorodinine,8,"2016/04/01 19:00:00","0,374754"
AGOC-3A,8,"2016/04/01 19:00:00","0,374478"
Methylosmolene,7,"2016/04/01 19:00:00","0,37237000000000003"
Chlorodinine,6,"2016/04/01 19:00:00","0,349918"
Chlorodinine,9,"2016/04/01 19:00:00","0,346534"
Appluimonia,1,"2016/04/01 19:00:00","0,320393"
Methylosmolene,4,"2016/04/01 19:00:00","0,234091"
Appluimonia,5,"2016/04/01 19:00:00","0,21922100000000003"
Chlorodinine,2,"2016/04/01 19:00:00","0,173896"
AGOC-3A,3,"2016/04/01 19:00:00","0,159529"
AGOC-3A,4,"2016/04/01 19:00:00","0,139601"
Chlorodinine,5,"2016/04/01 19:00:00","0,12292900000000001"
Methylosmolene,5,"2016/04/01 19:00:00","0,121417"
Appluimonia,7,"2016/04/01 19:00:00","0,0984389"
AGOC-3A,9,"2016/04/01 19:00:00","0,0810708"
AGOC-3A,1,"2016/04/01 19:00:00","0,0789502"
Appluimonia,9,"2016/04/01 19:00:00","0,059995400000000004"
AGOC-3A,5,"2016/04/01 19:00:00","0,049758800000000006"
Chlorodinine,1,"2016/04/01 19:00:00","0,0420393"
Appluimonia,4,"2016/04/01 19:00:00","0,023705800000000003"
Appluimonia,2,"2016/04/01 19:00:00","0,00660095"
AGOC-3A,3,"2016/04/01 20:00:00","4,42195"
Appluimonia,3,"2016/04/01 20:00:00","2,96486"
Chlorodinine,3,"2016/04/01 20:00:00","2,7289499999999998"
AGOC-3A,7,"2016/04/01 20:00:00","1,2087"
Methylosmolene,3,"2016/04/01 20:00:00","1,11615"
Appluimonia,5,"2016/04/01 20:00:00","0,863043"
AGOC-3A,8,"2016/04/01 20:00:00","0,546361"
Chlorodinine,6,"2016/04/01 20:00:00","0,54456"
AGOC-3A,1,"2016/04/01 20:00:00","0,491511"
AGOC-3A,5,"2016/04/01 20:00:00","0,431884"
Methylosmolene,4,"2016/04/01 20:00:00","0,429474"
Chlorodinine,8,"2016/04/01 20:00:00","0,42123000000000005"
Appluimonia,6,"2016/04/01 20:00:00","0,39531"
Chlorodinine,7,"2016/04/01 20:00:00","0,388569"
Appluimonia,9,"2016/04/01 20:00:00","0,368791"
Appluimonia,7,"2016/04/01 20:00:00","0,332273"
Appluimonia,8,"2016/04/01 20:00:00","0,302518"
Appluimonia,4,"2016/04/01 20:00:00","0,294812"
AGOC-3A,2,"2016/04/01 20:00:00","0,291975"
Methylosmolene,2,"2016/04/01 20:00:00","0,284889"
Methylosmolene,1,"2016/04/01 20:00:00","0,28476"
Methylosmolene,9,"2016/04/01 20:00:00","0,269983"
Chlorodinine,1,"2016/04/01 20:00:00","0,257028"
Methylosmolene,5,"2016/04/01 20:00:00","0,253722"
Methylosmolene,8,"2016/04/01 20:00:00","0,25033"
AGOC-3A,4,"2016/04/01 20:00:00","0,244434"
Chlorodinine,9,"2016/04/01 20:00:00","0,236594"
Methylosmolene,6,"2016/04/01 20:00:00","0,235903"
AGOC-3A,9,"2016/04/01 20:00:00","0,235318"
Chlorodinine,4,"2016/04/01 20:00:00","0,179424"
Appluimonia,2,"2016/04/01 20:00:00","0,114486"
Appluimonia,1,"2016/04/01 20:00:00","0,0839435"
AGOC-3A,6,"2016/04/01 20:00:00","0,0391207"
Chlorodinine,2,"2016/04/01 20:00:00","0,0334215"
Chlorodinine,5,"2016/04/01 20:00:00","0,00935036"
Methylosmolene,7,"2016/04/01 20:00:00","0,00780633"
Appluimonia,3,"2016/04/01 21:00:00","1,50516"
AGOC-3A,7,"2016/04/01 21:00:00","1,08284"
AGOC-3A,3,"2016/04/01 21:00:00","1,00195"
Chlorodinine,3,"2016/04/01 21:00:00","0,9746480000000001"
Appluimonia,7,"2016/04/01 21:00:00","0,93454"
Appluimonia,8,"2016/04/01 21:00:00","0,913925"
Chlorodinine,8,"2016/04/01 21:00:00","0,787955"
Chlorodinine,7,"2016/04/01 21:00:00","0,707586"
AGOC-3A,8,"2016/04/01 21:00:00","0,544171"
Chlorodinine,6,"2016/04/01 21:00:00","0,527831"
Appluimonia,6,"2016/04/01 21:00:00","0,510417"
Chlorodinine,2,"2016/04/01 21:00:00","0,41085299999999997"
Appluimonia,2,"2016/04/01 21:00:00","0,401939"
AGOC-3A,2,"2016/04/01 21:00:00","0,396742"
Methylosmolene,5,"2016/04/01 21:00:00","0,350383"
Methylosmolene,6,"2016/04/01 21:00:00","0,33947299999999997"
Chlorodinine,4,"2016/04/01 21:00:00","0,336607"
Appluimonia,9,"2016/04/01 21:00:00","0,320522"
Chlorodinine,1,"2016/04/01 21:00:00","0,27554100000000004"
Chlorodinine,5,"2016/04/01 21:00:00","0,236391"
Methylosmolene,3,"2016/04/01 21:00:00","0,22341"
AGOC-3A,9,"2016/04/01 21:00:00","0,195524"
Appluimonia,5,"2016/04/01 21:00:00","0,186273"
Methylosmolene,4,"2016/04/01 21:00:00","0,17697700000000002"
Appluimonia,1,"2016/04/01 21:00:00","0,175374"
Methylosmolene,7,"2016/04/01 21:00:00","0,159589"
Methylosmolene,2,"2016/04/01 21:00:00","0,158859"
Chlorodinine,9,"2016/04/01 21:00:00","0,0997598"
AGOC-3A,5,"2016/04/01 21:00:00","0,07347970000000001"
Appluimonia,4,"2016/04/01 21:00:00","0,0696817"
AGOC-3A,6,"2016/04/01 21:00:00","0,052684"
AGOC-3A,4,"2016/04/01 21:00:00","0,0393881"
AGOC-3A,1,"2016/04/01 21:00:00","0,0385238"
Methylosmolene,8,"2016/04/01 21:00:00","0,0337119"
Methylosmolene,1,"2016/04/01 21:00:00","0,0195625"
Methylosmolene,9,"2016/04/01 21:00:00","0,007471200000000001"
Appluimonia,7,"2016/04/01 22:00:00","2,29064"
Appluimonia,3,"2016/04/01 22:00:00","1,99986"
Methylosmolene,3,"2016/04/01 22:00:00","1,7133599999999998"
Chlorodinine,3,"2016/04/01 22:00:00","1,4935600000000002"
Chlorodinine,7,"2016/04/01 22:00:00","1,4698099999999998"
AGOC-3A,2,"2016/04/01 22:00:00","1,2608899999999998"
AGOC-3A,7,"2016/04/01 22:00:00","1,2542200000000001"
Appluimonia,2,"2016/04/01 22:00:00","0,762059"
Appluimonia,8,"2016/04/01 22:00:00","0,708784"
Methylosmolene,4,"2016/04/01 22:00:00","0,586322"
Methylosmolene,2,"2016/04/01 22:00:00","0,581589"
Chlorodinine,4,"2016/04/01 22:00:00","0,48268099999999997"
Appluimonia,6,"2016/04/01 22:00:00","0,471188"
Methylosmolene,6,"2016/04/01 22:00:00","0,400161"
Appluimonia,1,"2016/04/01 22:00:00","0,391567"
Chlorodinine,6,"2016/04/01 22:00:00","0,38656399999999996"
Chlorodinine,8,"2016/04/01 22:00:00","0,384742"
Methylosmolene,8,"2016/04/01 22:00:00","0,340092"
Appluimonia,4,"2016/04/01 22:00:00","0,332102"
Methylosmolene,1,"2016/04/01 22:00:00","0,314071"
Chlorodinine,1,"2016/04/01 22:00:00","0,298078"
AGOC-3A,6,"2016/04/01 22:00:00","0,277343"
AGOC-3A,8,"2016/04/01 22:00:00","0,245395"
Chlorodinine,5,"2016/04/01 22:00:00","0,23975500000000002"
AGOC-3A,9,"2016/04/01 22:00:00","0,238391"
Chlorodinine,2,"2016/04/01 22:00:00","0,236507"
Methylosmolene,7,"2016/04/01 22:00:00","0,218112"
AGOC-3A,4,"2016/04/01 22:00:00","0,170294"
AGOC-3A,1,"2016/04/01 22:00:00","0,16184900000000002"
AGOC-3A,3,"2016/04/01 22:00:00","0,126781"
Appluimonia,5,"2016/04/01 22:00:00","0,11621"
Appluimonia,9,"2016/04/01 22:00:00","0,100193"
Chlorodinine,9,"2016/04/01 22:00:00","0,06502770000000001"
Methylosmolene,9,"2016/04/01 22:00:00","0,0611038"
Methylosmolene,5,"2016/04/01 22:00:00","0,0370354"
AGOC-3A,5,"2016/04/01 22:00:00","0,030958"
Chlorodinine,3,"2016/04/01 23:00:00","2,62148"
AGOC-3A,3,"2016/04/01 23:00:00","1,2248700000000001"
Appluimonia,7,"2016/04/01 23:00:00","0,963514"
Methylosmolene,3,"2016/04/01 23:00:00","0,713"
Methylosmolene,2,"2016/04/01 23:00:00","0,673678"
Methylosmolene,9,"2016/04/01 23:00:00","0,6013040000000001"
AGOC-3A,8,"2016/04/01 23:00:00","0,5964309999999999"
Methylosmolene,6,"2016/04/01 23:00:00","0,576362"
Methylosmolene,1,"2016/04/01 23:00:00","0,529585"
AGOC-3A,5,"2016/04/01 23:00:00","0,508771"
Appluimonia,6,"2016/04/01 23:00:00","0,464511"
AGOC-3A,1,"2016/04/01 23:00:00","0,40414599999999995"
Chlorodinine,2,"2016/04/01 23:00:00","0,39750199999999997"
Chlorodinine,6,"2016/04/01 23:00:00","0,39505"
Appluimonia,4,"2016/04/01 23:00:00","0,37103"
Methylosmolene,8,"2016/04/01 23:00:00","0,358232"
Chlorodinine,9,"2016/04/01 23:00:00","0,297112"
AGOC-3A,6,"2016/04/01 23:00:00","0,27458"
Chlorodinine,1,"2016/04/01 23:00:00","0,253087"
Appluimonia,3,"2016/04/01 23:00:00","0,23671599999999998"
Chlorodinine,7,"2016/04/01 23:00:00","0,213476"
Chlorodinine,5,"2016/04/01 23:00:00","0,19584300000000002"
AGOC-3A,4,"2016/04/01 23:00:00","0,154004"
Appluimonia,2,"2016/04/01 23:00:00","0,143694"
Appluimonia,5,"2016/04/01 23:00:00","0,133455"
Methylosmolene,7,"2016/04/01 23:00:00","0,132691"
Appluimonia,9,"2016/04/01 23:00:00","0,10180199999999999"
Methylosmolene,4,"2016/04/01 23:00:00","0,0915907"
Chlorodinine,8,"2016/04/01 23:00:00","0,08386779999999999"
Appluimonia,1,"2016/04/01 23:00:00","0,0833816"
AGOC-3A,9,"2016/04/01 23:00:00","0,0760482"
Methylosmolene,5,"2016/04/01 23:00:00","0,0713231"
Chlorodinine,4,"2016/04/01 23:00:00","0,06644839999999999"
Appluimonia,8,"2016/04/01 23:00:00","0,0637086"
AGOC-3A,7,"2016/04/01 23:00:00","0,0506304"
AGOC-3A,2,"2016/04/01 23:00:00","0,038150699999999996"
Appluimonia,6,"2016/04/02 01:00:00","0,939767"
Appluimonia,2,"2016/04/02 01:00:00","0,750262"
AGOC-3A,7,"2016/04/02 01:00:00","0,736405"
Chlorodinine,3,"2016/04/02 01:00:00","0,617016"
Appluimonia,7,"2016/04/02 01:00:00","0,6142310000000001"
Methylosmolene,3,"2016/04/02 01:00:00","0,598023"
Chlorodinine,7,"2016/04/02 01:00:00","0,548281"
Methylosmolene,1,"2016/04/02 01:00:00","0,541586"
Methylosmolene,2,"2016/04/02 01:00:00","0,53767"
Chlorodinine,9,"2016/04/02 01:00:00","0,49244299999999996"
Chlorodinine,1,"2016/04/02 01:00:00","0,485831"
AGOC-3A,8,"2016/04/02 01:00:00","0,453231"
Appluimonia,9,"2016/04/02 01:00:00","0,448134"
AGOC-3A,1,"2016/04/02 01:00:00","0,419144"
Chlorodinine,6,"2016/04/02 01:00:00","0,358213"
Appluimonia,3,"2016/04/02 01:00:00","0,347435"
AGOC-3A,3,"2016/04/02 01:00:00","0,336445"
Appluimonia,4,"2016/04/02 01:00:00","0,330943"
AGOC-3A,6,"2016/04/02 01:00:00","0,324262"
Chlorodinine,4,"2016/04/02 01:00:00","0,32424800000000004"
AGOC-3A,4,"2016/04/02 01:00:00","0,274852"
AGOC-3A,9,"2016/04/02 01:00:00","0,226894"
AGOC-3A,2,"2016/04/02 01:00:00","0,185814"
Methylosmolene,8,"2016/04/02 01:00:00","0,17362400000000003"
Methylosmolene,5,"2016/04/02 01:00:00","0,171685"
Methylosmolene,6,"2016/04/02 01:00:00","0,168265"
Methylosmolene,9,"2016/04/02 01:00:00","0,150565"
Methylosmolene,7,"2016/04/02 01:00:00","0,143023"
Appluimonia,1,"2016/04/02 01:00:00","0,138599"
AGOC-3A,5,"2016/04/02 01:00:00","0,114101"
Chlorodinine,5,"2016/04/02 01:00:00","0,0680395"
Chlorodinine,8,"2016/04/02 01:00:00","0,0401327"
Appluimonia,5,"2016/04/02 01:00:00","0,0244924"
Methylosmolene,4,"2016/04/02 01:00:00","0,0224162"
Chlorodinine,2,"2016/04/02 01:00:00","0,016889499999999998"
Appluimonia,8,"2016/04/02 01:00:00","0,0130088"
Appluimonia,3,"2016/04/02 02:00:00","2,02981"
Chlorodinine,3,"2016/04/02 02:00:00","1,5790499999999998"
Methylosmolene,7,"2016/04/02 02:00:00","0,9500409999999999"
AGOC-3A,7,"2016/04/02 02:00:00","0,8914569999999999"
Appluimonia,2,"2016/04/02 02:00:00","0,8002900000000001"
AGOC-3A,2,"2016/04/02 02:00:00","0,7726000000000001"
Methylosmolene,6,"2016/04/02 02:00:00","0,615062"
Chlorodinine,7,"2016/04/02 02:00:00","0,597558"
AGOC-3A,3,"2016/04/02 02:00:00","0,544795"
Methylosmolene,3,"2016/04/02 02:00:00","0,484204"
AGOC-3A,6,"2016/04/02 02:00:00","0,409834"
Methylosmolene,5,"2016/04/02 02:00:00","0,400143"
